author,author_details,content,created_at,id,updated_at,url
Manuel São Bento,"{'name': 'Manuel São Bento', 'username': 'msbreviews', 'avatar_path': None, 'rating': 8.0}","MORE SPOILER-FREE REVIEWS @ https://www.msbreviews.com/movie-reviews/mini-reviews-2022-edition/

""Marcel the Shell with Shoes On transported me back to the precious times I shared with my late grandfather.

An extraordinarily creative, moving story surrounded by incredibly genuine humor and filled with meaningful, memorable messages about family, friendship, life, and love. Complex themes dissected through the fascinatingly simplistic eye of a small shell. Efficiently short runtime to take the viewers through a contemplative yet quite spirited experience.

One of my favorite films of the year, do NOT miss it!""

Rating: A-",2022-12-27T16:52:45.880Z,63ab22dd5ad76b00ae8e8627,2022-12-27T16:52:45.965Z,https://www.themoviedb.org/review/63ab22dd5ad76b00ae8e8627
CinemaSerf,"{'name': 'CinemaSerf', 'username': 'Geronimo1967', 'avatar_path': '/1kks3YnVkpyQxzw36CObFPvhL5f.jpg', 'rating': 7.0}","If this doesn't appeal to the inner kid in you, I don't know what will. It's all about the charmingly orange-toed mollusc ""Marcel"" who is now living with human ""Dean"" and his grandmother ""Connie"" (who even has a titchy zimmer-frame) in an house that was previously occupied by a couple. Now it transpires that this pair had a fairly lively relationship and when things started to get a bit hairy, he and his extended family at the time would seek safety in the sock drawer. After one such altercation, though, the contents of that drawer were unceremoniously emptied into a bag leaving ""Marcel"" in his current, rather lonely, predicament. Every evening he and his granny watch ""Sixty Minutes"" and it occurs to them that presenter Lesley Stahl might just be able to help the family reunite. What follows now is a thoroughly enjoyable, characterful and engaging little drama that sees ""Marcel"" - quite a shrewd and quick-witted fella - and ""Dean"" set about turning his circumstances into a matter of international significance. Question is - well, will it pay off? Of course there is no jeopardy, it's just a fun story - tinged with a touch of tragedy, that elicits feelings of longing, family, loneliness sure, but also of family, optimism and all set in an environment that is ideal for wandering around the walls after you've stuck your tiny feet in honey. I really did enjoy this.",2023-02-25T13:55:43.679Z,63fa135f344a8e00aa1b2f31,2023-02-25T13:55:43.771Z,https://www.themoviedb.org/review/63fa135f344a8e00aa1b2f31
Louisa Moore - Screen Zealots,"{'name': 'Louisa Moore - Screen Zealots', 'username': 'screenzealots', 'avatar_path': None, 'rating': 10.0}","**By: Louisa Moore / www.ScreenZealots.com**

With strong themes of friendship, family, and always doing what’s right, there’s so much to love about the poignant and sweet animated mockumentary, “Marcel the Shell With Shoes On.” Everything about this film is simply delightful, from its simple stop-motion animation to terrific voice performances from Jenny Slate and Isabella Rossellini.

Based on the hit YouTube film series from the 2010s, the film tells the story of the tiny shell Marcel (voice of Slate) and the day-to-day life that he leads with his grandmother, Nana Connie (voice of Rossellini). The pair live in a house in the suburbs that, after the couple who used to reside there had a very nasty breakup, is now being rented out as an Airbnb. When human documentary filmmaker Dean (Dean Fleischer-Camp) rents the place, he befriends Marcel, learning that his entire shell family disappeared two years ago. Armed with a camera, Dean decides to help his new pal find his lost clan, shooting a documentary about their epic quest.

It’s a simple story told in an elemental style, but director Fleischer-Camp has created a world of pure joy. Marcel is as cute as they come, a sweet, positive little guy with the sunniest of dispositions. He travels around in a tennis ball, climbs the walls by smearing honey on his feet, uses toenail clippings for skis, and has a “pet” ball of lint. It’s the little things that are so inventive and clever, so be sure to pay attention to the small details. It’s a lot like the scenes where Marcel gets carsick when he rides on Dean’s dashboard: there’s something irresistible about seeing the world through a shell’s eyes, and it becomes an effortless endeavor to find an appreciation for everything in your own surroundings, too.

While this sounds like a movie that’s great for kids, it’s probably better for older tweens (and up). It’s a film that’s more pensive than colorful or action-packed, and there are moments that talk openly and frankly about grief, fear, and death. With the help of Nana Connie, Marcel gains the courage to take risks that are scary but important, and he gains a ton of confidence along the way. The story also has a timely life lesson about the world of social media, and Marcel is given a heavy dose of reality when he learns that many of his online “fans” want to exploit him rather than actually help him find his family.

Just ten minutes into the movie, I was concerned that the eccentricity would wear thin quickly, but it does not. Fleischer-Camp, Slate and Nick Paley’s screenplay is so wise and tender and emotionally touching that even when the story ended, I wanted more. I cannot say enough positive things about this entire project because there are no missteps here. That’s why “Marcel the Shell with Shoes On” is one of my favorite films of the year.",2023-04-23T06:26:14.678Z,6444cf86d35dea0505fbf7f5,2023-04-23T06:26:14.753Z,https://www.themoviedb.org/review/6444cf86d35dea0505fbf7f5
Gimly,"{'name': 'Gimly', 'username': 'Ruuz', 'avatar_path': '/xUObnJSvHrFPsIpoDmb1jiQZLq7.jpg', 'rating': 9.0}","The only area in which _The Dark Knight Returns, Part 1_ suffers, is foretold in the title: This is just part one. You watch those two parts combined back to back? You've got the best superhero movie ever made.

_Final rating:★★★★½ - Ridiculously strong appeal. I can’t stop thinking about it._",2018-09-13T02:34:01.238Z,5b99cc99c3a368278d000b4a,2021-06-23T15:58:12.557Z,https://www.themoviedb.org/review/5b99cc99c3a368278d000b4a
Manuel São Bento,"{'name': 'Manuel São Bento', 'username': 'msbreviews', 'avatar_path': None, 'rating': 9.0}","If you enjoy reading my Spoiler-Free reviews, please follow my blog @
https://www.msbreviews.com

Aaron Sorkin has been around for quite some time. A Few Good Men, Moneyball, Steve Jobs, and arguably one of the best movies of the last decade, The Social Network, all have one thing in common: Sorkin as a screenwriter, but not as the director. Molly's Game was Sorkin's directorial debut, which makes The Trial of the Chicago 7 only his second time in the director's chair. I've either loved or liked every film from him, so obviously, my expectations were already high enough solely due to his presence. However, with the announcement of such a stellar cast, it's impossible not to expect one of the best movies of the year to come out of this project...

Expectations fulfilled. This is, in fact, one of 2020's very best films, without the shadow of a doubt. Based on real events, the movie quickly jumps to the main point of action: the trial. Only twenty minutes in, the viewer is already inside the famous courtroom where the expected and the unexpected occur simultaneously. Sorkin's employs a narrative structure that keeps me captivated until the final credits start to roll. The actions that led to this court case are demonstrated throughout the same instead of being shown through a linear timeline, which would reduce the trial's value. It's the main reason why such a simple premise turns into a phenomenal adaptation of the historical event.

I couldn't take my eyes off-screen for a single second or lose one of the many incredible dialogues. Every conversation, every argument, every objection, overrule, or ""motion denied"" is transmitted to the viewer in an exceptionally captivating manner. It's one of those movies where the ""action"" belongs to words instead of fists. I felt tremendously invested in the trial. It never loses a gram of interest, it's full-on exciting all the time. I desperately wanted to find out the result of the case (I didn't possess knowledge of the real story, but I'll address this further down). I really wanted to witness the events that put the defendants in their respective positions. I strongly desired to see the end of the situation.

As soon as the film ends, I felt the urge to immediately research everything about the true story. I spent close to forty-five minutes reading many articles about the 1968 Democratic National Convention, the riots, the presidential nominees... everything. This is one of the most important criteria I have to define how successful a historical flick truly is: how much does it compel me to research everything about it. The Trial of the Chicago 7 convinces me to study the real events with significant impact. From what I've read, Sorkin changes a few details timeline-wise (something pretty common in this type of movie), but overall, it's a pretty accurate, realistic adaptation.

Technically, every component is remarkable, as expected from a Netflix-Sorkin partnership. However, the score plays a special part since its volume in crescendo elevates several escalating situations, leaving me at the edge of my couch, biting my nails. It's a fantastic achievement from Daniel Pemberton, who also scored Birds of Prey and Enola Holmes this year. Additionally, this might not be a one-location film, but Sorkin keeps the camera so focused on the courtroom that it feels like the audience is stuck in there with the defendants.

Besides Sorkin's screenplay, the cast obviously plays a massive role. Just like I mentioned above, this is a movie where the ""action"" is played out through words. Inside the courtroom, there are constant arguments, countless contempts of court, a voir dire (it doesn't hurt to google courtroom terminology before the film), and so much more that leads the judge to make questionable decisions based on shocking evidence. Every actor is absolutely outstanding, I was able to feel everything during that trial, but I do have four standouts.

Sacha Baron Cohen (Abbie Hoffman) shares the laugh spotlight with Jeremy Strong (Jerry Rubin), but he ends up being the ultimate comic relief. His delivery and timing are pure gold. I can't deny that I was surprised by his performance since I've only seen him in Borat. He's extremely funny, but don't be mistaken by my words: Abbie proves to be one of the most essential defendants in the trial, offering a memorable testimony and demonstrating his real purpose. Eddie Redmayne brings his Oscar-winner face to the game by interpreting Tom Hayden. A vital character that lets the viewer know that while they might not all be completely guilty, they're not all exactly innocent as well. Hayden's final speech is one of Redmayne's best scenes of his career.

Mark Rylance plays the role of the public, portraying the defendants' lawyer, William Kunstler. He shares the viewer's frustration with the judge's decisions but never gives up, trying to bring justice to the case. If I had to bet on an actor to get awards buzz by the end of the year, it would be Rylance due to his powerful display. My last standout is Frank Langella as the judge Julius Hoffman. I believe a lot of people will give credit to every actor for portraying characters they love, but most will forget the actor that interprets the character everyone hates. Langella deserves all of the praise in the world for making me despise completely such an unfair, racist, unqualified judge. His performance is simply extraordinary.

These are my four standouts, but the entire cast is phenomenal. I'm a bit disappointed that I didn't get to see more from Yahya Abdul-Mateen II (Bobby Seale), but after researching Bobby's involvement in this story, I understand his lack of relevance to the main narrative. He plays more of a modern parallel to the 60s in the sense that the judge heavily discriminates against him during the trial, transmitting a message that humanity's behavior may have evolved regarding racism, but there's still a long way to go. A final shoutout to Joseph Gordon-Levitt, who is also excellent as Richard Schultz.

I only have one issue. In terms of entertainment, the viewer entering the main stage after only twenty minutes is a bold yet efficient move. However, the introduction to the characters and the story itself goes by so fast that I could only understand who's who and their purpose during the trial. Sorkin assumes people know everything about who these characters are, what they did, and where the narrative is driving towards, skipping through dozens of details that (mostly) non-American audiences will struggle to understand in time. Sorkin could have given these characters more depth initially, offering the viewer time to get familiar with their names and organizations.

All in all, The Trial of the Chicago 7 is undoubtedly one of the best movies of the year, probably the best at the date of this review. Aaron Sorkin's narrative structure and the brilliant cast are the two main reasons why this film succeeds so well. Sorkin's screenplay is organized in a way that keeps the viewer astonishingly captivated throughout the entire runtime by following a nonlinear structure. Maintaining the focus on a single location is an exceptional decision for a movie where words are the action of the story. Inside the courtroom is where every fascinating argument ensues, never losing steam until the very end. It's also a lot funnier than I expected. Regarding the cast, Sacha Baron Cohen, Mark Rylance, Eddie Redmayne, and Frank Langella are my standouts, but every actor delivers outstanding performances. Daniel Pemberton's score shines in an overall very well-produced film. The first twenty minutes fly by in favor of entertainment by quickly placing the viewer inside the courtroom, but it's so rushed that it makes it difficult for the audience to remember everyone's names and purposes. Assuming everyone knows the true story and the people involved is a risky move, especially for non-Americans. Nevertheless, this minor issue doesn't affect an otherwise flawless movie. Obviously, I strongly recommend it! Maybe reading a bit about the real events beforehand will help the eventual viewing, but don't read too much due to the usual spoilers.

Rating: A",2020-10-15T16:01:43.965Z,5f8872673103250036f12925,2021-06-23T15:58:46.109Z,https://www.themoviedb.org/review/5f8872673103250036f12925
sykobanana,"{'name': '', 'username': 'sykobanana', 'avatar_path': '/j2KpvD880J95lqf3ct4u1MmWZhE.jpg', 'rating': 9.0}","Sacha Baron Cohen has now delivered my 2 favourite & memorable characters of the year in the same fortnight.  

This movie is a strange incongruence.  It inspired/engaged/enraged me at the same time as it made me feel flat.  It could have been longer (the time flew by) and drawn out the characters more, but I felt that it had said what it needed to say.  And the melodrama felt just above where it needed to be.  Having said that, the editing is top notch and the performances are at least ""on par"", if not outstanding (Baron Cohen,  Abdul-Mateen II, Rylance and Langela).  

And regarding the Direction - its not perfect, it likely would have been better done in the hands of a master.  But if this was my second film, I would be f$%^ing stoked.  

Watch this movie.",2020-10-30T11:44:19.945Z,5f9bfc931bf87600385799dd,2021-06-23T15:58:46.878Z,https://www.themoviedb.org/review/5f9bfc931bf87600385799dd
Arshia Borjali,"{'name': 'Arshia Borjali', 'username': 'arshiaborjali', 'avatar_path': '/aMAeY1uQjNBxGctq3Ew1HUroVGs.jpg', 'rating': 6.0}","It is important for a film to say what it wants to say correctly and to somehow overcome its claim. ""The Trial of the Chicago 7"" is one of these films. A coherent narrative with a perfectly acceptable script and no extra glamor. Adapting in cinema has always been a difficult task, whether from another literary work or a real event. The film also manages to make this historical adaptation and not only shows the details well, which gives it a new spirit with the art of cinema, so that it has the necessary impact on the audience. An important point is that the film is successful in creating a feeling and does not seek to hide its weaknesses by crowding the film by using unnecessary Techniques or tricks. Throughout the film, we see a variety of emotional atmospheres that are sometimes very lively and sometimes very calm and quiet. The director, however, has been able to create emotion both in crowded spaces and in the silences, that sometimes take the audience to a deeper layer of the movie. The actors in the film are all acceptable, However, some of them do not become characters in the script, and in the meantime, “Langella” acting as the judge and “Sacha Baron Cohen” as Abbie was better than others. “Sorkin” has once again shown that he has an acceptable ability in screenwriting, and this time he has performed well in directing too. “The Trial of the Chicago 7” is a compact movie that works to the best of its ability And it tries to get closer to the form, though it cannot be said that it has done it completely, but in some places it gets close to the form. It should be noted that the film is very successful in its purpose and the use of old images and videos helps to convey this purpose to the viewer. What this film has done, that is, create a sense of criticism and sometimes hatred for a corrupt system, is something that not every film can easily do. In general, “The Trial of the Chicago 7” is a good movie that will be alive for a long time and anyone of any age and period can communicate with it.",2020-12-26T16:51:04.451Z,5fe769f8cee481003f2ae02e,2021-06-23T15:58:49.240Z,https://www.themoviedb.org/review/5fe769f8cee481003f2ae02e
r96sk,"{'name': '', 'username': 'r96sk', 'avatar_path': None, 'rating': 8.0}","Very well made, up until that ending anyway.

It's not a bad conclusion, but man is it cringe-inducing. It seems they were going for an end to match <em>'A Few Good Men'</em>, which was also written by Aaron Sorkin of course. From the overly uplifting score, to the slow clap, to the freeze-frame. Per <a href=""https://www.esquire.com/uk/culture/film/a34187167/true-story-the-trial-of-the-chicago-7/"">Esquire</a>, the scene is not even how it went down IRL either. I'm all for 'Hollywood endings', just less of the cheese please.

The rest of <em>'The Trial of the Chicago 7'</em> is, though, very good. Sacha Baron Cohen (Abbie) is the greatest performer, the role is mostly comedic - which he nails - but even in the more serious moments he is terrific. Jeremy Strong (Jerry) is notable alongside him, also. Eddie Redmayne, Yahya Abdul-Mateen II, Frank Langella, Mark Rylance and Joseph Gordon-Levitt merit props, too.

I did enjoy how it portrays the (true) story, one that is very interesting no doubt. Overall, I had a pleasant time watching this - though I'd rate it a tad higher if not for that (not negative, just a bit lame) ending.",2021-03-13T01:59:08.020Z,604c1c6c4284ea007318a3ef,2021-06-23T15:58:53.116Z,https://www.themoviedb.org/review/604c1c6c4284ea007318a3ef
Manuel São Bento,"{'name': 'Manuel São Bento', 'username': 'msbreviews', 'avatar_path': None, 'rating': 8.0}","If you enjoy reading my Spoiler-Free reviews, please follow my blog @
https://www.msbreviews.com

I always struggle to find reasons to dislike a Pixar film. One of the most annoying preconceived notions about genres is the one about animated movies. ""They're for children, how can you enjoy stuff like that, you're so childish"", people say. Little do they know that animated flicks have as much or more emotionally compelling narratives and characters than live-action films. The score is usually more important in the former genre, and the visuals always look stunning. The partnership Disney-Pixar is probably the best thing that could have happened to Hollywood.

Dan Scanlon delivered a surprisingly good sequel to Monsters Inc. back in 2013 with Monsters University. Making an efficient sequel twelve years after its original is a challenging task, and Scanlon succeed, so I had good expectations going in. Onward might not be one of Pixar's best movies, and I doubt that a lot of people will place it as one of their favorites when comparing with the studio's films of the same type. However, it still carries the trademark emotional narrative with relatable characters that Pixar always delivers.

I grew up with a father, mother, and two older brothers. Just with this information, I know that I'm luckier than a whole bunch of people all around the world. Onward focuses on the relationship between two siblings (Chris Pratt and Tom Holland), and I love their adventure together. It made me recall my childhood and the awesome moments I shared with my brothers. If you're a fan of Dungeons & Dragons or other quest-based games, the main plot's structure will definitely please you as it did me, but it's connected to my biggest gripe...

The concept is pretty neat, but its execution lacks a little bit of more... magic, as ironic as it might be. For example, Frozen II isn't about a ""world full of magic"", but Elsa (Idina Menzel) alone has more magical scenes than Onward in its entirety. In the former, the actual magic feels the screen with stunning animation and chill-inducing music. Onward feels like a diminished version of its true potential. While it's true that the world where the main characters live in has lost its overwhelming magic from the past, their adventure is filled with obstacles which they deal with... you guessed it, magic.

I don't want to sound like that guy who only wants ""action for the sake of action"". I hate when people dislike a movie simply because they didn't see enough stuff exploding or something. It's a bit about expectations and about what I know Pixar can do. Obviously, I'm expecting more from them now more than ever. It's not that the story isn't interesting or captivating because there's definitely an entertaining vibe throughout the whole runtime. It's well-paced, there's always something going on, and the humor is pitch-perfect. It's GOOD. Simple as that.

The voice acting is fantastic. Tom Holland and especially Chris Pratt really incorporate their characters' spirit, and it's almost palpable that the actors had tons of fun behind-the-scenes. Julia Louis-Dreyfus and Octavia Spencer are also quite good, but their characters' respective arcs aren't near as compelling as the primary narrative. Every moment I spent with them is every moment I wanted to go back to the brothers. However, the fun and entertainment never go away. The story never fails to be exciting, it just goes increases and decreases its level ever so slightly.

I saved the best for last. Even though the second act feels a tad repetitive, the ending is incredibly satisfying. Predictable? Yes. Will it be underwhelming/disappointing for some people? Surely. But it delivers the most beautiful of messages in the most emotional way possible, as Pixar always manages to do. A lot of nice, small morals are learned throughout the story, but the final one is absolutely perfect, and it left some tears in my eyes. The ending is heartfelt and genuine for everyone, but it will have a tremendous impact on families that lost a member way too soon.

All in all, the Disney-Pixar's partnership continues to provide the world with the best animated films of each year. Onward is the most recent success, even though it lacks a bit of magic and creativity when compared to the studio's movies of the same genre. Boasting a talented voice cast, the two brothers go on a fun, quest-based adventure that concludes with a wonderful, heartfelt message to every family out there. Some people might find the ending too predictable and underwhelming, but the climax is emotionally powerful, and it will unquestionably cause an impact on everyone (tissues, anyone?). Its second act feels a bit repetitive, but the entertainment never fades away. Hilarious and clever humor, compelling main characters, not-that-interesting secondary characters, and gorgeous animation as always. The end credits song is pretty cool too. Can't wait for Soul...

Rating: B+",2020-03-02T16:38:29.168Z,5e5d3685357c0000192c1b79,2021-06-23T15:58:34.701Z,https://www.themoviedb.org/review/5e5d3685357c0000192c1b79
SWITCH.,"{'name': 'SWITCH.', 'username': 'maketheSWITCH', 'avatar_path': '/klZ9hebmc8biG1RC4WmzNFnciJN.jpg', 'rating': 7.0}","Animation has such an important job. The messages I was talking about earlier are not just intended to teach kids things - we learn from them too. I think that's what made 'Onward' a little disappointing: I didn't come out having learned something new in the context of my adult life. Nonetheless, it's still a lovely allegorical tale that promotes brotherhood, adventure and generosity. Animation's got a big duty of shaping up future generations from a young age, and they can't always deliver the goods for all. With that, I sign off - eagerly awaiting Pixar's next drop where, fingers crossed, I get to discover something new too... don't forget the big kids, Pixar.
- Lily Meek

Read Lily's full article...
https://www.maketheswitch.com.au/article/review-onward-not-the-fairytale-pixar-film-we-wanted",2020-03-04T06:27:14.170Z,5e5f4a42357c0000132f80e0,2021-06-23T15:58:34.833Z,https://www.themoviedb.org/review/5e5f4a42357c0000132f80e0
Brandon,"{'name': 'Brandon', 'username': 'blee777', 'avatar_path': '/yPxOQzfZpDTPQNF79bkGGWkjIYT.jpg', 'rating': 8.0}","Onward is a family quest that delights (Boom Bastia!) and pulls at your heartstrings along the unpredictable Path of Peril. There is a delicate balance between tear-jerking moments and comic relief that Pixar and Disney have been known to master throughout many of their films. If you can look past the Pixar and Disney blueprint of the missing family member tragedy you’ll find many successful attempts to modernize the film to relate to many ages and families. 

Read the full review at FeaturedAnimation.com.",2020-03-13T02:19:26.798Z,5e6aedae55c926001966fdd6,2021-06-23T15:58:35.205Z,https://www.themoviedb.org/review/5e6aedae55c926001966fdd6
Louisa Moore - Screen Zealots,"{'name': 'Louisa Moore - Screen Zealots', 'username': 'screenzealots', 'avatar_path': None, 'rating': 5.0}","Unicorns, pixies, elves, and wizards have lost the magic of the past in “Onward,” a formulaic animated adventure from Pixar. Set in a suburban world of fantasy, the film tells the story of two teenage brothers who embark on a quest to find a magic gem that could hold the key to a little familial enchantment.

Ian (Tom Holland) and his older brother Barley (Chris Pratt) are still mourning the death of their father several years ago. Ian was just a baby when he died, and Barley barely has any memories of his dad. When mom (Julia Louis-Dreyfus) gives Ian a gift that his departed pop left for his 16th birthday, it turns out to be a wizard’s staff with instructions for a visitation spell that can bring the patriarch back for one day only. Something goes wrong, and the two siblings must set out on a danger-filled journey to find the missing piece of the puzzle before the sun sets.

Onscreen adventures are supposed to be exciting, but this one is considerably dull. The story feels very personal yet unfortunately sanitized for broader audience appeal. It works best when the story leans on the theme of reconnecting with your family, especially as the two brothers use their road trip as a way to bond over their differing ways of dealing with grief and regret. It’s poignant, and the film’s sincerity is a heartwarming reminder that we shouldn’t waste what precious time we have left.

The movie has a weird “Weekend at Bernie’s” vibe as the two teens drive around in a rock n’ roll van with the bottom half of their reanimated dad in tow. It’s not very funny, and the heavy themes of loss and the meaning of family will likely resonate with those who’ve lost a loved one and still yearn for one more day. It’s a strange film with and unsatisfying ending that doesn’t really pay off.

“Onward” doesn’t make the most of its solid premise, which is a real shame. The plot is repetitive and predictable; the story sentimental and drawn out. It’s one of the weakest films in the Pixar catalog, but it does meet the studio’s basic checklist for acceptable quality (great animation, good voice performances, mediocre story). It could benefit from a little extra sprinkling of magic.",2020-03-27T01:48:08.841Z,5e7d5b58fea0d710f5c933bd,2021-06-23T15:58:35.832Z,https://www.themoviedb.org/review/5e7d5b58fea0d710f5c933bd
Gimly,"{'name': 'Gimly', 'username': 'Ruuz', 'avatar_path': '/xUObnJSvHrFPsIpoDmb1jiQZLq7.jpg', 'rating': 5.0}","Chock full of contrivances and just straight up contradictions, both which annoyed me to a pretty severe degree, but there was enough cutesy stuff in my lane to keep me from actively disliking it. Not a fan of the naming convention though. 

_Final rating:★★½ - Had a lot that appealed to me, didn’t quite work as a whole._",2020-06-21T14:48:30.162Z,5eef733eb0cd200036b807a1,2021-06-23T15:58:39.575Z,https://www.themoviedb.org/review/5eef733eb0cd200036b807a1
r96sk,"{'name': '', 'username': 'r96sk', 'avatar_path': None, 'rating': 7.0}","Solid.

I enjoyed <em>'Onward'</em>. It sets up a cool world filled with intrigue, whilst also having a heartwarming story and good lead voice actors. It doesn't, at least for me, hit every hearty note it attempts but you definitely end up caring for the main two characters.

Tom Holland (Ian) and Chris Pratt (Barley) are a smart pairing, they work together nicely. I don't love those around the Lightfoot brothers, the stuff with Laurel and Corey isn't all that interesting even if Julia Louis-Dreyfus and Octavia Spencer are fine choices as their voices.

Overall, a good watch.",2020-09-09T17:21:26.316Z,5f590f169dee58003a0f1687,2021-06-23T15:58:44.157Z,https://www.themoviedb.org/review/5f590f169dee58003a0f1687
CinemaSerf,"{'name': 'CinemaSerf', 'username': 'Geronimo1967', 'avatar_path': '/1kks3YnVkpyQxzw36CObFPvhL5f.jpg', 'rating': 7.0}","This is my kind of action animation. Two elves go on the hunt for the teeny weeniest bit of magic that might just enable them to catch up with their late father who passed away before they really got much chance to know him. What they didn't do before they set off on their quest, though, was tell mum (""Laurel""). She's narked - and worried - so elicits the help of the powerful ""Manticore"" and sets off in hot pursuit. It's good fun this, from start to finish. The combination of a strong adventure story full of myth, magic, peril (and totally devoid of romance) is complemented by some super animation and some wonderful creatures - including the hybrid scorpion/lion/eagle creature travelling with their almost as menacing mum. The script is entertaining and sparing - it's not just endless gibbering as our not particularly intrepid or heroic brothers try to reconvene with their dad before all it's just too late. It's a big screen delight this, and has plenty for the grown ups - especially if you are into legends - to enjoy too. Perhaps not the best title, but it's good stuff!",2023-06-10T07:39:57.622Z,648428cde2726000e8c08492,2023-06-10T07:39:57.726Z,https://www.themoviedb.org/review/648428cde2726000e8c08492
JPV852,"{'name': '', 'username': 'JPV852', 'avatar_path': '/xNLOqXXVJf9m7WngUMLIMFsjKgh.jpg', 'rating': 8.0}","Been a long time since I last watched this but even though this was 3 hours long, never felt the length and I was pretty much captivated throughout (although I did pause a few times to get refill on my drink or grab a snack). The performances all around were great, most notably Tom Cruise, Melora Walters, John C. Reilly and the young Jeremy Blackman (Stanley). It does get heavy-handed and while I ""get"" the raining frogs scene, that took me out a bit (albeit it was towards the end). **4.0/5**

As a side, the other two kids (Julia and Richard) were hacks, counting on Stanley to carry them. Something that irked me the first time I saw this, lol.",2022-07-16T00:57:35.161Z,62d20cff6eecee0053cb438a,2022-07-16T00:57:35.161Z,https://www.themoviedb.org/review/62d20cff6eecee0053cb438a
GenerationofSwine,"{'name': '', 'username': 'GenerationofSwine', 'avatar_path': '/xYhvrFNntgAowjRsf6mRg9JgITr.jpg', 'rating': 1.0}","I remember seeing this in the theater with one of my friends, during our first year in college. We had all found our way back to town and... given we lived in the sticks... we ended up going to the movies out of habit and for lack of anything else to do.

And I'll be honest, at the time, I walked out of the theater kind of blown away. I hadn't really seen a movie like that before.

I mean, the closest thing that came to it was American Beauty, and we had only seen that a few months prior... and that had more of a plot.

At the time, I'll admit, I thought it was pretty good.... and then I returned to it and now, honestly, I just think it's pretentious.

Pretentious really is the best way to describe it. When you first see it, it hits you one way because it's an odd movie that you really haven't seen before.

And then, when go back to it, knowing a little more about it, you realize that the plot, the characters, the entire premise of the film is about as thin and transparent as a white chiffon shirt in a wet t-shirt contest.

The presentation was there, but that's really all it was. Presentation and vapidness. It's show and tell with no real tell and the hopes that frogs might get the audience thinking enough to distract them away from the fact that there's no substance beyond the presentation.",2023-01-11T00:36:47.470Z,63be049f813831008aa37bc3,2023-01-11T00:36:47.564Z,https://www.themoviedb.org/review/63be049f813831008aa37bc3
Dharunn,"{'name': 'Dharunn', 'username': 'Dharunn_', 'avatar_path': '/fjOz5umbDD0YS5Epl8DvX7WResW.jpg', 'rating': 10.0}","Julianne Moore at her's Peak & and also all of em.
**What the Frogs!**",2023-04-19T14:01:14.451Z,643ff42ab0ba7e04fb1332da,2023-04-20T15:42:14.705Z,https://www.themoviedb.org/review/643ff42ab0ba7e04fb1332da
Cwf97,"{'name': '', 'username': 'Cwf97', 'avatar_path': None, 'rating': 10.0}","Shrek is a masterpiece! It helped subvert the Disney Renaissance formula with great humor and heart. Myers, Murphy, Diaz and Lithgow did a great job voicing the characters. Now that this film is 20 years old, I am glad it existed.",2021-05-10T16:02:28.316Z,609959143520e8004000eb13,2021-06-23T17:10:06.923Z,https://www.themoviedb.org/review/609959143520e8004000eb13
GenerationofSwine,"{'name': '', 'username': 'GenerationofSwine', 'avatar_path': '/xYhvrFNntgAowjRsf6mRg9JgITr.jpg', 'rating': 10.0}","Eddie Murphy was actually funny in this. I mean he was 1980s Eddie Murphy style funny in this. It was like he was at the top of his game again.

It makes you miss Eddie. What we have today is not the glory that he once was.

But, beyond the great return of funny Eddie...there is a wonderful dark humor that goes great with an otherwise wholesome and moving moral.",2023-01-12T04:12:08.214Z,63bf8898df857c00bc20dd69,2023-01-12T04:12:08.270Z,https://www.themoviedb.org/review/63bf8898df857c00bc20dd69
핸키,"{'name': '핸키', 'username': 'Hankey79', 'avatar_path': '/z02k3aPxE0MFXJe6zYEviWmbAwi.jpg', 'rating': 9.0}",It was so fun and a new try. 하하,2023-01-14T13:36:35.744Z,63c2afe323be4600817d1bd8,2023-01-17T15:15:35.898Z,https://www.themoviedb.org/review/63c2afe323be4600817d1bd8
CinemaSerf,"{'name': 'CinemaSerf', 'username': 'Geronimo1967', 'avatar_path': '/1kks3YnVkpyQxzw36CObFPvhL5f.jpg', 'rating': 7.0}","Poor old ogre ""Shrek"" just want to be left alone, that's all - he's got a bit of the Greta Garbo's about him. Rather inconveniently, though, nasty Lord ""Farquaad"" who has a little of the Napoleon syndrome about him, banishes all the fairytale creatures from his lands and so they turn up on the doorstep of our green friend. How can he be rid of them all? Well together with his new (and frankly quite annoying friend) ""Donkey"" they head to the castle where they are given challenge: go and rescue the Princess ""Fiona"" from her dragon-guarded castle tower and bring her to marry the diminutive dictator. Off they go on a series of fun escapades that introduce us to all the creatures in the forest - including a decidedly French ""Robin Hood , ""Pinocchio"", ""Peter Pan"" - indeed, just about everyone from the fables pantheon. Do they achieve their mission - we you will just have to watch and see; but along the way the jokes have plenty to amuse older audiences with a screenplay that pokes some gentle fun at some prevailing stereotypes on beauty, loyalty, bullying, sexuality - you name it. Murphy is still fearsomely annoying - sorry, but Messrs. Myers, Lithgow and Cassel along with Cameron Diaz add richness to the punchy script and to the excellent and enjoyably colourful animation to create a film that has stood the test of time well.",2023-09-02T07:50:34.255Z,64f2e94ae0ca7f010de4cb05,2023-09-02T07:50:34.361Z,https://www.themoviedb.org/review/64f2e94ae0ca7f010de4cb05
